id;check;state;time
3526;3685;1;15:25:24
3527;3687;0;11:58:18
3528;3687;2;12:12:28
3529;3688;0;04:35:01
3530;3688;2;17:38:15
3531;3689;0;04:06:56
3532;3689;2;10:13:31
3533;3696;0;03:02:39
3534;3696;2;22:07:34
3535;3698;0;07:13:49
3536;3698;2;15:24:36
3537;3699;0;18:22:12
3538;3699;2;22:45:52
3539;3700;0;03:38:25
3540;3700;1;04:22:56
3541;3701;0;17:28:06
3542;3701;2;17:59:39
3543;3703;0;06:02:35
3544;3703;1;06:27:54
3545;3704;0;16:34:52
3546;3704;1;17:39:57
3547;3706;0;08:45:15
3548;3706;1;13:44:55
3549;3707;0;20:19:05
3550;3707;2;21:25:45
3551;3713;0;02:46:04
3552;3713;2;19:44:54
3553;3714;0;01:46:49
3554;3714;2;13:48:49
3555;3715;0;01:01:48
3556;3715;2;12:21:01
3557;3719;0;13:17:38
3558;3719;1;20:14:03
3559;3721;0;18:27:32
3560;3721;1;19:23:10
3561;3722;0;21:28:41
3562;3722;1;21:46:46
3563;3724;0;13:00:54
3564;3724;2;21:01:18
3565;3728;0;05:32:00
3566;3728;2;11:45:58
3567;3729;0;05:54:04
3568;3729;1;08:08:35
3569;3730;0;10:05:45
3570;3730;1;14:17:03
3571;3731;0;17:04:46
3572;3731;2;19:46:29
3573;3732;0;13:50:59
3574;3732;2;17:29:55
3575;3734;0;04:40:38
3576;3734;1;20:11:33
3577;3735;0;18:03:50
3578;3735;1;21:22:37
3579;3737;0;21:48:47
3580;3737;1;23:20:17
3581;3738;0;22:23:54
3582;3738;1;23:14:58
3583;3743;0;17:12:15
3584;3743;1;22:02:40
3585;3745;0;06:15:50
3586;3745;1;21:27:45
3587;3750;0;14:20:00
3588;3750;2;17:44:42
3589;3751;0;23:06:44
3590;3751;1;23:34:56
3591;3752;0;17:08:15
3592;3752;2;20:55:48
3593;3753;0;15:44:01
3594;3753;2;16:05:54
3595;3754;0;20:23:40
3596;3754;1;21:40:16
3597;3755;0;10:52:44
3598;3755;2;19:07:33
3599;3758;0;18:49:36
3600;3758;1;23:57:43
3601;3763;0;08:08:16
3602;3763;2;11:26:42
3603;3767;0;06:05:12
3604;3767;2;14:25:32
3605;3769;0;04:38:45
3606;3769;2;19:57:31
3607;3771;0;00:58:17
3608;3771;1;13:32:35
3609;3774;0;03:01:35
3610;3774;2;07:35:03
3611;3778;0;13:49:22
3612;3778;2;19:05:15
3613;3779;0;17:52:58
3614;3779;1;21:24:45
3615;3782;0;09:07:42
3616;3782;2;23:41:52
3617;3785;0;03:07:33
3618;3785;1;17:32:33
3619;3787;0;11:28:54
3620;3787;1;22:12:39
3621;3789;0;22:54:59
3622;3789;1;22:58:39
3623;3792;0;12:14:23
3624;3792;2;16:18:38
3625;3793;0;15:23:47
3626;3793;2;16:00:18
3627;3794;0;16:55:28
3628;3794;1;21:26:54
3629;3795;0;05:39:06
3630;3795;1;09:34:27
3631;3797;0;15:26:09
3632;3797;1;23:20:33
3633;3798;0;02:06:15
3634;3798;1;15:08:35
3635;3799;0;17:31:58
3636;3799;1;23:40:13
3637;3802;0;01:48:29
3638;3802;2;15:42:28
3639;3803;0;12:23:08
3640;3803;1;21:13:36
3641;3804;0;06:04:34
3642;3804;1;19:00:02
3643;3806;0;13:23:40
3644;3806;1;23:35:27
3645;3807;0;03:48:26
3646;3807;1;06:41:39
3647;3809;0;08:43:11
3648;3809;1;17:20:24
3649;3811;0;22:33:22
3650;3811;1;23:46:18
3651;3812;0;09:55:39
3652;3812;2;21:15:08
3653;3814;0;05:54:58
3654;3814;1;11:58:46
3655;3816;0;00:50:06
3656;3816;2;21:16:22
3657;3819;0;06:04:20
3658;3819;1;12:37:33
3659;3821;0;06:20:44
3660;3821;1;11:54:38
3661;3823;0;22:31:43
3662;3823;2;23:06:17
3663;3825;0;09:20:20
3664;3825;1;17:02:03
3665;3826;0;14:55:57
3666;3826;2;21:37:44
3667;3828;0;12:29:38
3668;3828;2;13:35:39
3669;3829;0;13:18:12
3670;3829;2;14:40:42
3671;3830;0;19:54:15
3672;3830;1;23:35:23
3673;3831;0;00:42:27
3674;3831;1;20:25:20
3675;3833;0;18:32:55
3676;3833;2;23:34:15
3677;3834;0;14:32:49
3678;3834;2;19:53:23
3679;3837;0;10:44:56
3680;3837;1;12:11:53
3681;3840;0;14:27:30
3682;3840;1;18:45:26
3683;3841;0;15:01:37
3684;3841;2;15:34:41
3685;3842;0;15:22:03
3686;3842;2;15:45:52
3687;3846;0;10:34:32
3688;3846;2;23:34:29
3689;3847;0;10:33:34
3690;3847;1;15:31:23
3691;3850;0;03:36:08
3692;3850;2;22:54:29
3693;3853;0;16:25:37
3694;3853;2;17:16:05
3695;3854;0;20:01:27
3696;3854;2;23:56:57
3697;3858;0;02:49:45
3698;3858;2;22:22:17
3699;3860;0;14:33:01
3700;3860;2;22:21:28
3701;3862;0;15:49:29
3702;3862;2;23:58:54
3703;3863;0;01:09:57
3704;3863;2;23:57:59
3705;3868;0;10:04:08
3706;3868;2;18:55:57
3707;3869;0;15:40:03
3708;3869;1;22:45:41
3709;3875;0;17:40:13
3710;3875;1;20:24:56
3711;3878;0;17:46:19
3712;3878;1;18:04:41
3713;3879;0;06:24:56
3714;3879;1;13:39:11
3715;3880;0;21:47:20
3716;3880;2;22:08:01
3717;3883;0;02:39:29
3718;3883;1;07:16:45
3719;3885;0;02:14:57
3720;3885;2;07:54:22
3721;3886;0;09:12:35
3722;3886;2;09:30:07
3723;3889;0;15:02:05
3724;3889;2;20:03:53
3725;3892;0;06:37:41
3726;3892;2;13:28:03
3727;3896;0;02:12:51
3728;3896;2;08:41:13
3729;3899;0;07:25:33
3730;3899;1;22:14:56
3731;3900;0;11:39:53
3732;3900;1;20:05:13
3733;3901;0;14:23:24
3734;3901;2;14:36:19
3735;3902;0;15:53:57
3736;3902;1;23:15:45
3737;3905;0;23:07:36
3738;3905;1;23:16:32
3739;3907;0;15:27:23
3740;3907;1;15:39:55
3741;3909;0;12:11:03
3742;3909;1;16:58:46
3743;3910;0;21:25:24
3744;3910;2;21:38:20
3745;3912;0;00:48:17
3746;3912;2;15:15:27
3747;3914;0;04:31:43
3748;3914;1;14:30:54
3749;3917;0;10:03:04
3750;3917;1;11:17:23
3751;3924;0;06:56:07
3752;3924;2;14:56:09
3753;3933;0;15:31:31
3754;3933;1;19:33:25
3755;3934;0;20:30:38
3756;3934;1;23:37:16
3757;3936;0;04:03:36
3758;3936;1;12:54:12
3759;3938;0;04:31:58
3760;3938;1;23:14:58
3761;3941;0;12:58:25
3762;3941;2;20:45:40
3763;3943;0;20:56:23
3764;3943;2;22:00:24
3765;3946;0;04:23:01
3766;3946;2;22:47:20
3767;3947;0;10:46:38
3768;3947;1;18:27:22
3769;3949;0;14:21:21
3770;3949;1;19:50:24
3771;3951;0;22:17:49
3772;3951;1;23:53:17
3773;3952;0;19:52:13
3774;3952;1;20:20:58
3775;3954;0;02:43:53
3776;3954;2;17:09:21
3777;3955;0;20:13:59
3778;3955;1;21:12:36
3779;3956;0;23:20:46
3780;3956;2;23:51:25
3781;3957;0;21:50:01
3782;3957;1;23:34:39
3783;3961;0;08:57:49
3784;3961;2;14:00:43
3785;3963;0;16:10:12
3786;3963;1;23:32:19
3787;3966;0;07:09:54
3788;3966;1;13:23:20
3789;3967;0;18:12:15
3790;3967;1;21:48:18
3791;3970;0;21:09:46
3792;3970;2;22:06:33
3793;3972;0;01:53:18
3794;3972;1;14:11:17
3795;3975;0;19:19:24
3796;3975;2;22:31:40
3797;3976;0;14:17:32
3798;3976;1;22:14:58
3799;3977;0;16:31:21
3800;3977;2;18:30:34
3801;3978;0;05:52:27
3802;3978;1;23:37:03
3803;3979;0;17:06:02
3804;3979;1;21:11:18
3805;3980;0;20:32:48
3806;3980;2;22:43:24
3807;3982;0;01:45:03
3808;3982;2;13:34:11
3809;3984;0;12:00:26
3810;3984;1;19:31:14
3811;3987;0;12:09:27
3812;3987;2;14:30:13
3813;3988;0;06:05:47
3814;3988;2;23:54:08
3815;3989;0;23:14:56
3816;3989;1;23:36:44
3817;3990;0;07:34:58
3818;3990;2;10:41:05
3819;3993;0;03:15:45
3820;3993;2;15:24:18
3821;3994;0;10:50:02
3822;3994;2;17:25:21
3823;3996;0;22:27:34
3824;3996;1;22:46:54
3825;3997;0;10:50:51
3826;3997;1;19:19:08
3827;3998;0;11:08:09
3828;3998;1;12:31:37
3829;4000;0;08:03:48
3830;4000;2;19:07:37
3831;4002;0;06:41:25
3832;4002;2;17:48:39
3833;4004;0;05:16:57
3834;4004;1;16:16:38
3835;4005;0;21:59:14
3836;4005;1;23:28:22
3837;4007;0;17:26:05
3838;4007;2;22:30:22
3839;4010;0;01:01:37
3840;4010;1;22:52:54
3841;4011;0;01:50:41
3842;4011;2;04:04:56
3843;4012;0;20:41:24
3844;4012;2;23:02:42
3845;4014;0;15:07:01
3846;4014;2;21:31:42
3847;4016;0;11:40:44
3848;4016;2;16:42:57
3849;4017;0;03:01:05
3850;4017;2;10:20:24
3851;4018;0;14:07:11
3852;4018;2;16:14:02
3853;4021;0;15:12:18
3854;4021;2;20:15:42
3855;4022;0;04:59:00
3856;4022;1;05:35:31
3857;4024;0;16:53:35
3858;4024;1;18:07:16
3859;4026;0;12:27:04
3860;4026;2;16:17:44
3861;4027;0;08:44:29
3862;4027;1;20:37:09
3863;4028;0;13:04:18
3864;4028;2;22:19:38
3865;4030;0;00:39:21
3866;4030;1;09:16:26
3867;4033;0;15:44:12
3868;4033;2;15:58:30
3869;4037;0;06:14:19
3870;4037;1;12:01:36
3871;4039;0;07:27:22
3872;4039;2;21:12:23
3873;4045;0;13:16:33
3874;4045;2;14:47:48
3875;4048;0;05:01:20
3876;4048;1;06:15:12
3877;4049;0;16:01:51
3878;4049;1;21:39:42
3879;4051;0;15:55:52
3880;4051;1;21:39:03
3881;4056;0;16:30:24
3882;4056;2;18:06:53
3883;4058;0;08:41:29
3884;4058;2;23:40:42
3885;4059;0;02:37:21
3886;4059;2;10:00:17
3887;4063;0;06:39:46
3888;4063;1;19:19:59
3889;4064;0;15:41:48
3890;4064;1;16:49:59
3891;4065;0;13:43:50
3892;4065;2;15:27:08
3893;4066;0;17:09:25
3894;4066;2;23:01:04
3895;4068;0;11:06:08
3896;4068;2;21:22:29
3897;4070;0;21:14:14
3898;4070;1;23:41:38
3899;4073;0;08:08:04
3900;4073;1;14:49:59
3901;4074;0;03:15:21
3902;4074;2;04:42:36
3903;4075;0;12:14:38
3904;4075;2;20:29:31
3905;4076;0;03:23:16
3906;4076;2;07:59:19
3907;4079;0;16:40:13
3908;4079;2;23:19:49
3909;4080;0;13:26:28
3910;4080;2;23:22:44
3911;4081;0;17:45:29
3912;4081;2;18:54:15
3913;4083;0;10:20:57
3914;4083;1;17:24:38
3915;4087;0;00:03:54
3916;4087;2;12:01:10
3917;4088;0;23:13:08
3918;4088;2;23:20:04
3919;4089;0;11:53:56
3920;4089;1;19:57:02
3921;4090;0;11:25:37
3922;4090;2;14:29:22
3923;4094;0;13:17:54
3924;4094;2;18:18:59
3925;4095;0;09:56:14
3926;4095;1;17:47:46
3927;4096;0;22:39:51
3928;4096;1;22:40:26
3929;4103;0;01:09:08
3930;4103;1;20:06:39
3931;4107;0;17:44:32
3932;4107;1;22:35:45
3933;4112;0;14:19:43
3934;4112;1;15:45:11
3935;4118;0;08:50:30
3936;4118;1;09:52:15
3937;4124;0;01:09:23
3938;4124;2;01:46:02
3939;4126;0;20:47:27
3940;4126;2;23:10:12
3941;4127;0;15:43:20
3942;4127;1;19:15:31
3943;4128;0;05:57:22
3944;4128;1;11:32:00
3945;4129;0;13:54:55
3946;4129;2;16:51:01
3947;4130;0;03:11:24
3948;4130;1;09:16:37
3949;4131;0;01:28:20
3950;4131;2;03:37:14
3951;4132;0;15:28:20
3952;4132;2;16:42:09
3953;4134;0;08:39:07
3954;4134;1;18:02:01
3955;4136;0;19:02:08
3956;4136;1;19:40:04
3957;4137;0;14:06:36
3958;4137;1;19:40:48
3959;4138;0;14:36:27
3960;4138;1;16:36:37
3961;4139;0;00:47:43
3962;4139;2;05:51:36
3963;4140;0;15:51:05
3964;4140;1;22:39:42
3965;4143;0;12:00:36
3966;4143;2;20:58:24
3967;4145;0;22:24:31
3968;4145;2;22:30:33
3969;4148;0;07:30:05
3970;4148;2;20:42:38
3971;4150;0;00:03:41
3972;4150;1;07:31:33
3973;4151;0;17:03:29
3974;4151;1;23:05:07
3975;4153;0;20:49:26
3976;4153;1;23:28:18
3977;4158;0;22:05:11
3978;4158;1;23:22:25
3979;4163;0;21:31:27
3980;4163;2;23:15:49
3981;4164;0;22:46:24
3982;4164;2;23:13:16
3983;4165;0;07:16:49
3984;4165;2;16:13:17
3985;4167;0;09:09:27
3986;4167;1;21:56:17
3987;4168;0;20:33:29
3988;4168;1;23:59:44
3989;4170;0;18:39:36
3990;4170;1;19:07:21
3991;4171;0;05:40:40
3992;4171;1;23:07:10
3993;4173;0;04:15:07
3994;4173;2;05:53:52
3995;4175;0;17:38:58
3996;4175;1;23:30:29
3997;4177;0;18:14:25
3998;4177;2;18:35:22
3999;4180;0;16:23:26
4000;4180;2;21:48:44
4001;4181;0;21:22:44
4002;4181;2;23:13:24
4003;4183;0;04:50:28
4004;4183;1;17:35:19
4005;4184;0;03:04:37
4006;4184;2;11:45:13
4007;4185;0;05:48:42
4008;4185;2;13:36:54
4009;4186;0;02:00:13
4010;4186;2;17:45:17
4011;4187;0;17:55:54
4012;4187;2;23:34:45
4013;4188;0;23:15:06
4014;4188;2;23:35:33
4015;4190;0;08:34:57
4016;4190;1;18:07:31
4017;4194;0;02:13:21
4018;4194;1;12:39:49
4019;4195;0;15:09:22
4020;4195;2;20:43:42
4021;4200;0;20:46:04
4022;4200;1;22:29:11
4023;4202;0;17:02:09
4024;4202;2;21:10:50
4025;4204;0;20:10:05
4026;4204;1;23:58:52
4027;4205;0;13:08:30
4028;4205;1;20:31:40
4029;4208;0;00:42:19
4030;4208;1;13:57:19
4031;4209;0;12:08:22
4032;4209;1;23:12:01
4033;4210;0;17:22:36
4034;4210;2;23:56:57
4035;4211;0;23:00:42
4036;4211;2;23:04:50
4037;4213;0;12:56:37
4038;4213;2;22:01:57
4039;4215;0;12:54:35
4040;4215;1;22:59:08
4041;4217;0;18:17:52
4042;4217;1;19:12:38
4043;4220;0;12:24:05
4044;4220;2;17:18:36
4045;4222;0;02:48:06
4046;4222;2;20:20:57
4047;4224;0;18:49:21
4048;4224;2;22:59:09
4049;4227;0;02:33:07
4050;4227;2;18:30:57
4051;4230;0;01:07:50
4052;4230;2;22:38:53
4053;4232;0;23:51:12
4054;4232;2;23:51:42
4055;4233;0;01:54:09
4056;4233;1;12:10:53
4057;4237;0;13:06:36
4058;4237;2;13:36:59
4059;4239;0;19:08:18
4060;4239;1;23:12:32
4061;4242;0;00:56:02
4062;4242;2;16:45:38
4063;4243;0;18:57:28
4064;4243;1;19:09:25
4065;4246;0;08:51:16
4066;4246;1;12:08:26
4067;4248;0;23:30:49
4068;4248;2;23:56:15
4069;4250;0;14:00:19
4070;4250;2;15:17:48
4071;4251;0;15:41:52
4072;4251;2;21:43:53
4073;4252;0;05:49:44
4074;4252;2;18:15:45
4075;4257;0;10:40:40
4076;4257;1;10:44:31
4077;4258;0;11:35:38
4078;4258;1;11:44:07
4079;4259;0;08:51:03
4080;4259;2;18:15:39
4081;4262;0;15:40:13
4082;4262;1;23:03:25
4083;4265;0;04:13:19
4084;4265;2;21:46:26
4085;4266;0;10:43:37
4086;4266;1;15:43:59
4087;4270;0;20:55:42
4088;4270;2;22:06:09
4089;4271;0;10:30:05
4090;4271;2;13:45:41
4091;4272;0;17:13:30
4092;4272;1;22:28:50
4093;4274;0;10:09:51
4094;4274;2;15:46:52
4095;4275;0;09:15:15
4096;4275;1;09:56:44
4097;4276;0;16:23:56
4098;4276;2;23:12:26
4099;4277;0;03:44:55
4100;4277;1;20:21:43
4101;4279;0;03:41:03
4102;4279;1;17:11:42
4103;4282;0;13:18:46
4104;4282;1;14:00:00
4105;4284;0;08:17:04
4106;4284;2;16:13:55
4107;4285;0;03:03:28
4108;4285;1;21:37:35
4109;4286;0;15:04:07
4110;4286;2;22:46:14
4111;4292;0;07:05:12
4112;4292;2;09:45:11
4113;4293;0;02:35:45
4114;4293;2;04:05:23
4115;4294;0;04:18:09
4116;4294;1;11:45:19
4117;4296;0;17:20:50
4118;4296;2;22:31:47
4119;4297;0;13:56:24
4120;4297;2;20:27:51
4121;4300;0;15:12:17
4122;4300;2;17:43:04
4123;4306;0;15:27:01
4124;4306;1;22:41:22
4125;4312;0;11:56:34
4126;4312;1;15:31:49
4127;4313;0;00:41:31
4128;4313;1;01:02:16
4129;4316;0;11:48:05
4130;4316;1;16:38:41
4131;4318;0;02:25:08
4132;4318;1;22:18:40
4133;4322;0;05:32:39
4134;4322;1;08:25:05
4135;4326;0;12:43:21
4136;4326;1;22:01:46
4137;4327;0;12:12:18
4138;4327;1;19:45:05
4139;4328;0;15:16:44
4140;4328;1;16:41:16
4141;4329;0;03:18:02
4142;4329;2;14:33:59
4143;4332;0;10:37:08
4144;4332;2;16:46:44
4145;4337;0;15:28:23
4146;4337;1;18:48:20
4147;4338;0;12:36:08
4148;4338;2;20:55:48
4149;4340;0;16:11:17
4150;4340;1;23:38:51
4151;4341;0;18:50:14
4152;4341;1;19:47:53
4153;4342;0;17:19:02
4154;4342;2;19:55:44
4155;4343;0;15:06:09
4156;4343;2;19:57:58
4157;4346;0;14:13:28
4158;4346;2;23:32:01
4159;4347;0;19:57:00
4160;4347;2;20:12:22
4161;4348;0;13:59:44
4162;4348;2;14:43:10
4163;4349;0;09:39:32
4164;4349;1;19:50:27
4165;4350;0;21:45:26
4166;4350;1;23:18:58
4167;4351;0;08:52:55
4168;4351;2;09:29:07
4169;4352;0;03:10:20
4170;4352;2;21:03:49
4171;4357;0;17:40:27
4172;4357;2;19:59:52
4173;4359;0;09:36:34
4174;4359;2;23:07:03
4175;4360;0;17:18:01
4176;4360;2;23:43:57
4177;4361;0;22:29:00
4178;4361;2;23:25:27
4179;4362;0;18:13:22
4180;4362;1;20:09:38
4181;4363;0;00:43:08
4182;4363;1;20:52:00
4183;4364;0;01:32:23
4184;4364;2;11:30:04
4185;4365;0;22:10:01
4186;4365;2;23:51:05
4187;4366;0;08:53:19
4188;4366;2;09:42:31
4189;4369;0;11:40:42
4190;4369;1;12:32:58
4191;4371;0;13:07:58
4192;4371;2;22:50:10
4193;4372;0;00:19:21
4194;4372;2;09:23:43
4195;4373;0;22:54:12
4196;4373;2;23:14:31
4197;4379;0;20:28:31
4198;4379;2;21:33:50
4199;4380;0;05:15:24
4200;4380;1;08:16:28
4201;4382;0;04:30:51
4202;4382;1;15:38:38
4203;4383;0;14:20:19
4204;4383;1;17:11:58
4205;4385;0;05:58:20
4206;4385;1;10:41:51
4207;4386;0;07:26:28
4208;4386;1;12:08:06
4209;4392;0;12:17:19
4210;4392;1;20:16:37
4211;4395;0;03:54:43
4212;4395;1;04:57:20
4213;4397;0;18:18:33
4214;4397;2;22:41:45
4215;4398;0;16:07:23
4216;4398;2;20:15:32
4217;4400;0;05:47:00
4218;4400;2;10:46:41
4219;4401;0;22:32:52
4220;4401;1;23:51:01
4221;4402;0;01:59:18
4222;4402;2;03:03:02
4223;4403;0;06:59:29
4224;4403;1;13:01:33
4225;4406;0;02:09:47
4226;4406;2;19:16:42
4227;4407;0;10:07:08
4228;4407;1;16:59:25
4229;4409;0;13:03:24
4230;4409;2;17:11:05
4231;4410;0;04:22:52
4232;4410;1;08:21:39
4233;4411;0;11:51:02
4234;4411;1;12:50:39
4235;4412;0;13:08:43
4236;4412;1;17:12:25
4237;4413;0;15:37:56
4238;4413;2;19:05:47
4239;4414;0;19:58:40
4240;4414;1;21:23:45
4241;4415;0;13:03:06
4242;4415;1;15:40:32
4243;4416;0;02:54:22
4244;4416;1;21:40:38
4245;4418;0;01:30:20
4246;4418;2;08:55:04
4247;4419;0;05:36:16
4248;4419;2;22:44:15
4249;4420;0;13:34:34
4250;4420;1;21:38:29
4251;4422;0;04:32:44
4252;4422;1;19:23:12
4253;4426;0;18:30:11
4254;4426;2;18:55:09
4255;4428;0;20:56:16
4256;4428;2;22:30:02
4257;4429;0;21:26:52
4258;4429;2;23:53:18
4259;4430;0;10:38:28
4260;4430;1;21:13:15
4261;4432;0;17:36:43
4262;4432;2;18:09:28
4263;4433;0;16:50:18
4264;4433;1;18:10:40
4265;4434;0;07:29:09
4266;4434;1;09:55:01
4267;4435;0;03:34:00
4268;4435;1;12:42:02
4269;4437;0;04:38:28
4270;4437;2;19:03:38
4271;4439;0;00:49:50
4272;4439;2;07:05:23
4273;4440;0;18:12:39
4274;4440;1;21:21:04
4275;4441;0;14:50:42
4276;4441;1;20:32:46
4277;4442;0;14:09:17
4278;4442;2;17:40:12
4279;4444;0;19:23:53
4280;4444;2;21:06:50
4281;4445;0;13:42:17
4282;4445;1;18:26:42
4283;4446;0;14:11:50
4284;4446;2;20:20:38
4285;4447;0;20:53:22
4286;4447;1;21:09:46
4287;4448;0;21:38:51
4288;4448;2;22:52:48
4289;4449;0;12:52:06
4290;4449;2;21:01:15
4291;4450;0;23:07:18
4292;4450;2;23:56:09
4293;4454;0;21:01:31
4294;4454;1;22:09:44
4295;4455;0;12:04:09
4296;4455;2;13:41:18
4297;4456;0;14:34:25
4298;4456;1;15:44:52
4299;4460;0;12:23:41
4300;4460;2;18:54:08
4301;4461;0;18:24:29
4302;4461;1;23:45:25
4303;4463;0;00:39:04
4304;4463;2;14:08:03
4305;4464;0;16:05:53
4306;4464;2;17:41:39
4307;4472;0;08:02:30
4308;4472;2;22:15:58
4309;4473;0;23:34:58
4310;4473;2;23:56:04
4311;4474;0;13:56:30
4312;4474;2;19:02:16
4313;4476;0;03:38:29
4314;4476;2;20:15:07
4315;4477;0;02:58:08
4316;4477;1;23:05:23
4317;4478;0;17:12:34
4318;4478;2;22:22:41
4319;4484;0;18:30:54
4320;4484;2;18:37:28
4321;4485;0;07:28:58
4322;4485;1;18:58:49
4323;4488;0;13:51:55
4324;4488;2;19:43:44
4325;4491;0;15:17:27
4326;4491;2;20:54:15
4327;4493;0;05:04:03
4328;4493;2;23:35:20
4329;4494;0;02:36:26
4330;4494;1;14:30:13
4331;4495;0;05:40:46
4332;4495;1;15:39:07
4333;4496;0;04:30:30
4334;4496;1;14:32:37
4335;4497;0;03:12:49
4336;4497;2;04:18:24
4337;4499;0;05:23:24
4338;4499;2;22:15:42
4339;4500;0;01:18:39
4340;4500;1;11:41:45
4341;4502;0;19:04:15
4342;4502;1;19:11:13
4343;4504;0;07:06:20
4344;4504;2;12:55:44
4345;4505;0;03:35:09
4346;4505;2;08:29:13
4347;4506;0;04:10:28
4348;4506;2;12:25:41
4349;4508;0;05:28:25
4350;4508;1;08:35:28
4351;4510;0;05:09:25
4352;4510;1;11:34:44
4353;4513;0;02:41:46
4354;4513;2;06:19:33
4355;4515;0;11:37:34
4356;4515;1;18:10:28
4357;4516;0;06:32:01
4358;4516;1;18:05:42
4359;4517;0;02:09:19
4360;4517;1;15:46:24
4361;4518;0;18:24:16
4362;4518;2;22:00:51
4363;4520;0;14:58:53
4364;4520;1;16:28:01
4365;4522;0;21:40:20
4366;4522;2;23:09:45
4367;4523;0;22:01:57
4368;4523;1;23:27:55
4369;4525;0;07:33:28
4370;4525;2;10:46:12
4371;4527;0;08:44:47
4372;4527;2;17:36:32
4373;4528;0;04:48:48
4374;4528;2;21:05:22
4375;4529;0;10:05:13
4376;4529;2;23:32:13
4377;4534;0;10:55:06
4378;4534;2;23:12:51
4379;4535;0;09:30:00
4380;4535;2;14:33:57
4381;4537;0;23:28:41
4382;4537;2;23:45:12
4383;4539;0;01:27:01
4384;4539;2;07:14:56
4385;4540;0;17:32:13
4386;4540;2;23:02:13
4387;4544;0;09:15:25
4388;4544;1;10:17:12
4389;4546;0;05:14:52
4390;4546;1;10:47:35
4391;4547;0;04:06:56
4392;4547;2;20:16:44
4393;4548;0;13:16:22
4394;4548;2;15:04:02
4395;4549;0;05:34:21
4396;4549;1;19:58:08
4397;4550;0;19:33:10
4398;4550;1;21:09:16
4399;4552;0;22:16:19
4400;4552;1;22:41:18
4401;4558;0;13:55:15
4402;4558;1;14:58:40
4403;4559;0;17:28:36
4404;4559;1;22:30:03
4405;4560;0;05:17:52
4406;4560;1;16:16:09
4407;4565;0;03:00:52
4408;4565;1;11:24:24
4409;4566;0;16:12:02
4410;4566;2;16:40:05
4411;4567;0;20:30:04
4412;4567;1;23:41:30
4413;4568;0;00:04:32
4414;4568;1;08:31:09
4415;4576;0;16:15:11
4416;4576;2;17:23:10
4417;4580;0;13:32:36
4418;4580;1;22:28:02
4419;4581;0;07:30:41
4420;4581;2;15:08:42
4421;4585;0;05:52:23
4422;4585;2;16:01:09
4423;4586;0;20:49:51
4424;4586;1;23:58:36
4425;4587;0;20:10:56
4426;4587;2;20:15:31
4427;4588;0;22:44:59
4428;4588;1;22:51:25
4429;4589;0;20:43:19
4430;4589;2;23:24:34
4431;4592;0;18:42:19
4432;4592;2;21:01:31
4433;4594;0;10:33:29
4434;4594;2;13:41:39
4435;4595;0;04:29:33
4436;4595;2;23:35:19
4437;4598;0;16:57:53
4438;4598;1;23:47:44
4439;4600;0;16:31:25
4440;4600;1;23:34:36
4441;4601;0;23:42:06
4442;4601;1;23:59:52
4443;4602;0;13:56:37
4444;4602;1;21:19:07
4445;4603;0;11:41:46
4446;4603;2;15:19:26
4447;4606;0;23:36:05
4448;4606;2;23:38:51
4449;4607;0;14:12:58
4450;4607;2;18:17:17
4451;4608;0;05:31:55
4452;4608;2;11:23:26
4453;4611;0;08:00:49
4454;4611;1;10:10:18
4455;4614;0;08:58:56
4456;4614;2;09:53:46
4457;4615;0;13:40:01
4458;4615;2;22:20:37
4459;4616;0;03:35:53
4460;4616;1;16:47:42
4461;4617;0;08:08:53
4462;4617;2;12:37:46
4463;4618;0;23:05:11
4464;4618;1;23:16:26
4465;4622;0;15:54:15
4466;4622;2;20:27:31
4467;4624;0;17:43:35
4468;4624;2;19:37:20
4469;4625;0;06:56:38
4470;4625;1;17:05:09
4471;4626;0;17:02:11
4472;4626;1;19:31:36
4473;4627;0;17:32:20
4474;4627;1;20:17:31
4475;4628;0;01:16:22
4476;4628;2;06:42:13
4477;4630;0;21:17:52
4478;4630;2;23:15:53
4479;4631;0;17:30:51
4480;4631;2;18:05:41
4481;4636;0;07:04:00
4482;4636;2;18:32:51
4483;4640;0;22:40:19
4484;4640;2;23:06:43
4485;4642;0;04:24:55
4486;4642;1;22:38:02
4487;4644;0;01:42:54
4488;4644;2;11:19:38
4489;4645;0;13:43:57
4490;4645;2;17:06:43
4491;4646;0;10:42:11
4492;4646;1;16:51:28
4493;4649;0;16:21:11
4494;4649;2;18:56:50
4495;4651;0;08:12:03
4496;4651;1;11:53:07
4497;4654;0;09:17:02
4498;4654;2;21:04:16
4499;4655;0;03:08:09
4500;4655;2;21:19:28
4501;4656;0;03:59:05
4502;4656;1;10:23:18
4503;4659;0;22:17:45
4504;4659;2;22:57:14
4505;4662;0;06:03:59
4506;4662;2;16:27:51
4507;4666;0;08:15:43
4508;4666;1;23:52:35
4509;4669;0;00:42:03
4510;4669;2;15:19:59
4511;4670;0;08:04:55
4512;4670;2;11:58:02
4513;4672;0;06:11:17
4514;4672;1;06:38:09
4515;4673;0;14:48:36
4516;4673;2;22:48:09
4517;4674;0;23:53:26
4518;4674;2;23:59:14
4519;4677;0;17:31:08
4520;4677;1;18:35:32
4521;4678;0;11:57:18
4522;4678;1;19:57:03
4523;4684;0;03:56:03
4524;4684;1;21:33:35
