id;check;checking_peer;state;time
7363;3767;yeovlcznhx;1;10:45:53
7364;3768;kxvrktbfzs;0;09:35:21
7365;3768;kxvrktbfzs;2;17:49:45
7366;3769;ynhpgugbvq;0;22:08:20
7367;3769;ynhpgugbvq;1;22:50:52
7368;3770;kxvrktbfzs;0;17:25:39
7369;3770;kxvrktbfzs;2;23:02:25
7370;3771;aacnvtxman;0;12:02:27
7371;3771;aacnvtxman;1;20:42:02
7372;3772;kxvrktbfzs;0;20:53:26
7373;3772;kxvrktbfzs;2;23:36:29
7374;3773;aythoyxyqm;0;05:35:01
7375;3773;aythoyxyqm;2;07:27:06
7376;3774;kxvrktbfzs;0;10:42:02
7377;3774;kxvrktbfzs;1;19:21:00
7378;3775;phnuxzculj;0;14:05:32
7379;3775;phnuxzculj;2;19:27:33
7380;3776;kxvrktbfzs;0;10:06:30
7381;3776;kxvrktbfzs;2;16:28:26
7382;3777;oyowsgsgmi;0;18:05:29
7383;3777;oyowsgsgmi;2;22:32:13
7384;3778;kxvrktbfzs;0;09:29:01
7385;3778;kxvrktbfzs;1;19:10:55
7386;3779;hpthcmymzn;0;04:39:30
7387;3779;hpthcmymzn;1;15:40:05
7388;3780;kxvrktbfzs;0;06:09:14
7389;3780;kxvrktbfzs;2;09:07:56
7390;3781;gsztjpcbzn;0;16:11:26
7391;3781;gsztjpcbzn;2;23:24:38
7392;3782;kxvrktbfzs;0;00:05:32
7393;3782;kxvrktbfzs;1;22:39:56
7394;3783;lzpjdnvfld;0;17:48:31
7395;3784;kxvrktbfzs;0;19:29:18
7396;3784;kxvrktbfzs;2;21:05:10
7397;3785;abquzgsbbt;0;10:35:56
7398;3785;abquzgsbbt;1;22:07:25
7399;3786;kxvrktbfzs;0;08:24:20
7400;3786;kxvrktbfzs;2;10:40:03
7401;3787;noeznuxvgm;0;23:05:40
7402;3787;noeznuxvgm;1;23:36:51
7403;3788;kxvrktbfzs;0;03:36:15
7404;3788;kxvrktbfzs;2;05:26:13
7405;3789;eoyzqnxsoi;0;20:54:18
7406;3789;eoyzqnxsoi;1;21:31:36
7407;3790;kxvrktbfzs;0;19:25:25
7408;3790;kxvrktbfzs;2;23:27:13
7409;3791;pboqolymwn;0;13:19:16
7410;3791;pboqolymwn;2;16:50:19
7411;3792;kxvrktbfzs;0;02:30:51
7412;3792;kxvrktbfzs;1;05:05:18
7413;3793;zaesteblnp;0;08:15:46
7414;3793;zaesteblnp;1;12:42:44
7415;3794;kxvrktbfzs;0;21:30:02
7416;3794;kxvrktbfzs;1;22:29:12
7417;3795;lkzadtxkxx;0;06:04:32
7418;3795;lkzadtxkxx;1;12:11:41
7419;3796;kxvrktbfzs;0;11:50:45
7420;3796;kxvrktbfzs;2;13:19:12
7421;3797;ewvymknnft;0;13:41:56
7422;3797;ewvymknnft;1;20:43:04
7423;3798;kxvrktbfzs;0;04:05:17
7424;3798;kxvrktbfzs;1;21:48:33
7425;3799;pfzlvjforp;0;00:16:53
7426;3799;pfzlvjforp;1;13:25:45
7427;3800;kxvrktbfzs;0;12:08:41
7428;3800;kxvrktbfzs;2;19:15:52
7429;3801;xrjjefrubp;0;01:03:06
7430;3801;xrjjefrubp;2;02:09:57
7431;3802;kxvrktbfzs;0;06:43:08
7432;3802;kxvrktbfzs;1;17:11:10
7433;3803;fqwwixidye;0;13:27:20
7434;3803;fqwwixidye;1;23:22:52
7435;3804;kxvrktbfzs;0;04:46:09
7436;3804;kxvrktbfzs;1;19:22:26
7437;3805;rmglbqptwk;0;06:02:13
7438;3806;kxvrktbfzs;0;02:17:00
7439;3806;kxvrktbfzs;1;08:56:41
7440;3807;lpoeqsqoft;0;05:32:16
7441;3807;lpoeqsqoft;1;09:40:38
7442;3808;kxvrktbfzs;0;23:52:31
7443;3808;kxvrktbfzs;2;23:56:32
7444;3809;pqfztyuumy;0;18:44:07
7445;3809;pqfztyuumy;1;21:37:17
7446;3810;rbzxdzpwem;0;15:43:03
7447;3810;rbzxdzpwem;2;23:04:44
7448;3811;balxfyuygy;0;20:09:26
7449;3811;balxfyuygy;1;23:48:04
7450;3812;rbzxdzpwem;0;14:08:44
7451;3812;rbzxdzpwem;1;16:50:13
7452;3813;rgutwyxntw;0;18:57:18
7453;3813;rgutwyxntw;2;21:16:12
7454;3814;fnculhzjqs;0;04:53:03
7455;3814;fnculhzjqs;1;11:11:34
7456;3815;kgwzwbuygi;0;21:41:41
7457;3815;kgwzwbuygi;2;23:40:32
7458;3816;fnculhzjqs;0;12:15:46
7459;3816;fnculhzjqs;1;17:18:14
7460;3817;pwnfnjgqie;0;11:39:10
7461;3817;pwnfnjgqie;2;13:51:52
7462;3818;cgoiwdzqnw;0;07:15:23
7463;3818;cgoiwdzqnw;2;10:58:44
7464;3819;rruhmesgvv;0;21:44:32
7465;3819;rruhmesgvv;1;23:46:52
7466;3820;cgoiwdzqnw;0;12:04:35
7467;3820;cgoiwdzqnw;2;16:34:13
7468;3821;raqejihcwn;0;15:23:43
7469;3821;raqejihcwn;1;22:00:00
7470;3822;cgoiwdzqnw;0;08:00:00
7471;3822;cgoiwdzqnw;2;21:52:50
7472;3823;pelfvvyyoo;0;05:40:28
7473;3823;pelfvvyyoo;1;23:41:42
7474;3824;cgoiwdzqnw;0;04:28:46
7475;3824;cgoiwdzqnw;2;17:47:56
7476;3825;lmsuexekmv;0;05:33:16
7477;3825;lmsuexekmv;1;20:29:16
7478;3826;cgoiwdzqnw;0;12:15:42
7479;3826;cgoiwdzqnw;1;23:23:05
7480;3827;tsdbflpyuf;0;10:47:15
7481;3828;sbmvhqwxzd;0;02:54:01
7482;3828;sbmvhqwxzd;1;21:03:47
7483;3829;qcrsyaafuo;0;00:14:24
7484;3829;qcrsyaafuo;1;13:23:22
7485;3830;sbmvhqwxzd;0;00:46:26
7486;3830;sbmvhqwxzd;1;06:09:54
7487;3831;yunsvopayl;0;10:50:11
7488;3831;yunsvopayl;1;12:58:14
7489;3832;sbmvhqwxzd;0;16:49:47
7490;3832;sbmvhqwxzd;2;23:22:01
7491;3833;lfckfxansn;0;04:39:59
7492;3833;lfckfxansn;1;12:23:00
7493;3834;iwdeocrcap;0;19:23:14
7494;3834;iwdeocrcap;1;21:50:12
7495;3835;pchebctgsy;0;08:21:26
7496;3835;pchebctgsy;2;18:46:59
7497;3836;iwdeocrcap;0;15:12:52
7498;3836;iwdeocrcap;2;15:39:25
7499;3837;xfmqqrjjtx;0;06:03:03
7500;3837;xfmqqrjjtx;1;08:44:50
7501;3838;rufxnmlwog;0;11:13:49
7502;3838;rufxnmlwog;2;14:12:14
7503;3839;jcvwyewyco;0;19:29:57
7504;3839;jcvwyewyco;2;19:36:11
7505;3840;rufxnmlwog;0;07:02:38
7506;3840;rufxnmlwog;1;17:02:47
7507;3841;wxfkpleshp;0;21:46:31
7508;3841;wxfkpleshp;1;21:51:17
7509;3842;rufxnmlwog;0;22:09:07
7510;3842;rufxnmlwog;1;22:26:11
7511;3843;diuzthtqsk;0;08:41:07
7512;3843;diuzthtqsk;2;23:23:01
7513;3844;rufxnmlwog;0;17:31:35
7514;3844;rufxnmlwog;2;17:57:49
7515;3845;rnrprbrndw;0;09:05:23
7516;3845;rnrprbrndw;2;14:50:34
7517;3846;rufxnmlwog;0;07:59:53
7518;3846;rufxnmlwog;1;10:48:18
7519;3847;fjefirbcwz;0;03:34:59
7520;3847;fjefirbcwz;1;10:20:45
7521;3848;rufxnmlwog;0;14:34:17
7522;3848;rufxnmlwog;2;17:02:07
7523;3849;kaztkgkhbz;0;00:45:00
7524;3850;rufxnmlwog;0;22:56:54
7525;3850;rufxnmlwog;1;23:36:12
7526;3851;jtfsdoksmx;0;05:01:02
7527;3851;jtfsdoksmx;2;13:44:15
7528;3852;rufxnmlwog;0;10:43:57
7529;3852;rufxnmlwog;2;19:41:13
7530;3853;ubkeaddmsb;0;03:58:55
7531;3853;ubkeaddmsb;1;12:46:28
7532;3854;rufxnmlwog;0;17:38:29
7533;3854;rufxnmlwog;1;21:15:57
7534;3855;ynhtyzmdrh;0;11:04:00
7535;3855;ynhtyzmdrh;2;15:21:56
7536;3856;sylubagexw;0;21:40:25
7537;3856;sylubagexw;2;22:11:04
7538;3857;qmliduaaru;0;14:19:25
7539;3857;qmliduaaru;2;18:04:41
7540;3858;fupoklguff;0;06:24:24
7541;3858;fupoklguff;1;23:59:59
7542;3859;qrxxvpdprs;0;05:19:18
7543;3859;qrxxvpdprs;2;09:55:02
7544;3860;fupoklguff;0;10:52:52
7545;3860;fupoklguff;1;23:37:58
7546;3861;pyzjasrenm;0;09:09:08
7547;3861;pyzjasrenm;2;21:07:47
7548;3862;fupoklguff;0;11:16:53
7549;3862;fupoklguff;1;21:36:55
7550;3863;nzffciaktk;0;10:07:12
7551;3863;nzffciaktk;1;23:34:11
7552;3864;fupoklguff;0;00:15:04
7553;3864;fupoklguff;2;12:16:57
7554;3865;bjeronqywr;0;20:25:21
7555;3865;bjeronqywr;2;23:40:14
7556;3866;yuixxofkee;0;11:40:01
7557;3866;yuixxofkee;2;13:07:28
7558;3867;rbqtunfvho;0;01:43:02
7559;3867;rbqtunfvho;2;22:53:33
7560;3868;yuixxofkee;0;07:53:57
7561;3868;yuixxofkee;1;09:02:39
7562;3869;wuvbwvqugc;0;07:32:02
7563;3869;wuvbwvqugc;1;22:28:57
7564;3870;yuixxofkee;0;05:13:32
7565;3870;yuixxofkee;2;13:10:24
7566;3871;pijriacjbx;0;03:09:46
7567;3872;yuixxofkee;0;15:03:47
7568;3872;yuixxofkee;2;18:54:45
7569;3873;cdlecmvelp;0;14:41:02
7570;3873;cdlecmvelp;2;23:24:27
7571;3874;yuixxofkee;0;00:03:46
7572;3874;yuixxofkee;2;23:44:05
7573;3875;bwxhtlxudz;0;18:14:45
7574;3875;bwxhtlxudz;1;19:30:33
7575;3876;yuixxofkee;0;21:21:11
7576;3876;yuixxofkee;2;21:38:22
7577;3877;wspptuyvno;0;16:11:18
7578;3877;wspptuyvno;2;22:42:34
7579;3878;yuixxofkee;0;08:57:40
7580;3878;yuixxofkee;1;23:11:47
7581;3879;fdqwqbvjin;0;04:44:44
7582;3879;fdqwqbvjin;1;18:09:11
7583;3880;yuixxofkee;0;22:10:52
7584;3880;yuixxofkee;1;22:12:30
7585;3881;mdxgjvxefi;0;08:31:28
7586;3881;mdxgjvxefi;2;19:15:16
7587;3882;yuixxofkee;0;15:05:33
7588;3882;yuixxofkee;2;19:06:12
7589;3883;sfyxxvmlxr;0;18:03:37
7590;3883;sfyxxvmlxr;1;18:59:55
7591;3884;csomdmkvwd;0;22:25:45
7592;3884;csomdmkvwd;2;23:34:29
7593;3885;uonlprzexa;0;01:53:11
7594;3885;uonlprzexa;1;18:26:22
7595;3886;csomdmkvwd;0;17:30:32
7596;3886;csomdmkvwd;1;19:41:56
7597;3887;ljcctojilm;0;01:43:24
7598;3887;ljcctojilm;2;09:04:42
7599;3888;csomdmkvwd;0;02:50:28
7600;3888;csomdmkvwd;2;04:23:35
7601;3889;ovkfnvkvlk;0;04:29:36
7602;3889;ovkfnvkvlk;1;12:48:35
7603;3890;csomdmkvwd;0;17:31:42
7604;3890;csomdmkvwd;2;23:02:09
7605;3891;jiwvxfjihl;0;16:31:49
7606;3891;jiwvxfjihl;2;16:45:20
7607;3892;csomdmkvwd;0;06:25:43
7608;3892;csomdmkvwd;1;23:59:06
7609;3893;yvziwhrwzh;0;23:47:27
7610;3894;wmydlgxwcs;0;20:36:25
7611;3894;wmydlgxwcs;2;20:41:14
7612;3895;yeupisbjxm;0;02:33:35
7613;3895;yeupisbjxm;2;09:14:44
7614;3896;wmydlgxwcs;0;20:22:02
7615;3896;wmydlgxwcs;1;22:16:28
7616;3897;lzlppqdojl;0;10:15:22
7617;3897;lzlppqdojl;2;15:00:54
7618;3898;vtlsxxchfk;0;03:12:35
7619;3898;vtlsxxchfk;2;22:24:40
7620;3899;xxigtoxhdi;0;16:51:52
7621;3899;xxigtoxhdi;1;21:49:26
7622;3900;vtlsxxchfk;0;03:31:04
7623;3900;vtlsxxchfk;1;17:29:32
7624;3901;pceasheryc;0;02:48:29
7625;3901;pceasheryc;1;17:23:56
7626;3902;htmtizmyde;0;18:09:29
7627;3902;htmtizmyde;1;21:32:08
7628;3903;apcofcnrrw;0;09:48:08
7629;3903;apcofcnrrw;2;14:44:52
7630;3904;htmtizmyde;0;12:22:03
7631;3904;htmtizmyde;2;21:50:44
7632;3905;gnfnuesztv;0;04:29:30
7633;3905;gnfnuesztv;1;15:03:19
7634;3906;htmtizmyde;0;21:39:14
7635;3906;htmtizmyde;2;23:18:41
7636;3907;onthyzacqt;0;23:46:49
7637;3907;onthyzacqt;1;23:51:15
7638;3908;bmpvnopntw;0;23:02:25
7639;3908;bmpvnopntw;2;23:35:36
7640;3909;rlwuvwweyk;0;02:19:57
7641;3909;rlwuvwweyk;1;18:43:35
7642;3910;bmpvnopntw;0;19:22:41
7643;3910;bmpvnopntw;1;21:10:24
7644;3911;dbobscuoeq;0;16:33:09
7645;3911;dbobscuoeq;2;21:16:40
7646;3912;bmpvnopntw;0;13:27:26
7647;3912;bmpvnopntw;1;22:52:59
7648;3913;vfpxgaeaek;0;09:20:53
7649;3913;vfpxgaeaek;2;21:25:33
7650;3914;zvezgajvxo;0;09:43:15
7651;3914;zvezgajvxo;1;16:23:10
7652;3915;qcdacguscg;0;18:16:32
7653;3916;zvezgajvxo;0;18:49:28
7654;3916;zvezgajvxo;2;23:06:39
7655;3917;nivyaketet;0;01:42:40
7656;3917;nivyaketet;1;08:48:32
7657;3918;zvezgajvxo;0;04:52:43
7658;3918;zvezgajvxo;2;22:27:54
7659;3919;bvydrmehqn;0;14:07:49
7660;3919;bvydrmehqn;2;20:14:26
7661;3920;zvezgajvxo;0;22:06:10
7662;3920;zvezgajvxo;2;22:44:21
7663;3921;tnmxuxlezu;0;22:31:10
7664;3921;tnmxuxlezu;2;22:46:04
7665;3922;zvezgajvxo;0;23:36:25
7666;3922;zvezgajvxo;2;23:52:27
7667;3923;pvkzwybbef;0;06:56:29
7668;3923;pvkzwybbef;2;16:59:48
7669;3924;zvezgajvxo;0;05:54:35
7670;3924;zvezgajvxo;1;12:58:52
7671;3925;lppownhgbg;0;02:11:00
7672;3925;lppownhgbg;2;12:45:58
7673;3926;zvezgajvxo;0;11:56:08
7674;3926;zvezgajvxo;2;22:26:51
7675;3927;ejewiuywir;0;03:23:56
7676;3927;ejewiuywir;2;07:34:13
7677;3928;stfgjfdtgd;0;07:51:29
7678;3928;stfgjfdtgd;2;12:47:20
7679;3929;frkghuwgny;0;13:34:43
7680;3929;frkghuwgny;2;18:53:38
7681;3930;stfgjfdtgd;0;10:33:36
7682;3930;stfgjfdtgd;2;11:02:24
7683;3931;bhmmtjyvbb;0;23:22:30
7684;3931;bhmmtjyvbb;2;23:58:24
7685;3932;stfgjfdtgd;0;16:40:08
7686;3932;stfgjfdtgd;2;21:14:27
7687;3933;fwztfhmnta;0;09:43:28
7688;3933;fwztfhmnta;1;22:10:16
7689;3934;stfgjfdtgd;0;15:57:44
7690;3934;stfgjfdtgd;1;22:38:37
7691;3935;dktetnkfaj;0;23:30:21
7692;3935;dktetnkfaj;2;23:57:46
7693;3936;stfgjfdtgd;0;14:37:57
7694;3936;stfgjfdtgd;1;17:44:43
7695;3937;scjcfcedgf;0;07:54:56
7696;3938;stfgjfdtgd;0;10:18:44
7697;3938;stfgjfdtgd;1;23:44:12
7698;3939;cpvkllkemj;0;05:15:56
7699;3939;cpvkllkemj;2;06:47:06
7700;3940;stfgjfdtgd;0;10:29:28
7701;3940;stfgjfdtgd;2;15:38:08
7702;3941;qmbovuslak;0;02:49:09
7703;3941;qmbovuslak;1;05:53:25
7704;3942;stfgjfdtgd;0;15:53:28
7705;3942;stfgjfdtgd;2;18:00:42
7706;3943;zqofeyowgt;0;23:47:33
7707;3943;zqofeyowgt;1;23:52:47
7708;3944;xivupisnao;0;01:55:24
7709;3944;xivupisnao;2;12:40:06
7710;3945;xiifdxvddi;0;01:27:13
7711;3945;xiifdxvddi;2;06:20:49
7712;3946;xivupisnao;0;01:43:36
7713;3946;xivupisnao;1;09:16:06
7714;3947;svfsuugfoy;0;05:14:16
7715;3947;svfsuugfoy;1;07:05:22
7716;3948;xivupisnao;0;10:30:00
7717;3948;xivupisnao;2;10:50:06
7718;3949;yucbcprxvn;0;20:11:24
7719;3949;yucbcprxvn;1;21:37:38
7720;3950;xivupisnao;0;13:21:51
7721;3950;xivupisnao;2;15:43:06
7722;3951;qnjaltzitz;0;22:37:10
7723;3951;qnjaltzitz;1;23:59:32
7724;3952;xivupisnao;0;23:44:07
7725;3952;xivupisnao;1;23:52:57
7726;3953;swkivgccpa;0;20:22:21
7727;3953;swkivgccpa;2;21:18:28
7728;3954;xivupisnao;0;01:25:42
7729;3954;xivupisnao;1;20:00:00
7730;3955;ehaklxlarj;0;07:33:23
7731;3955;ehaklxlarj;1;14:22:58
7732;3956;xivupisnao;0;13:58:01
7733;3956;xivupisnao;1;18:10:32
7734;3957;jpwxprsaph;0;03:45:36
7735;3957;jpwxprsaph;1;14:19:09
7736;3958;xivupisnao;0;04:31:46
7737;3958;xivupisnao;2;19:00:42
7738;3959;cekclqrhcm;0;11:37:03
7739;3960;xivupisnao;0;11:32:17
7740;3960;xivupisnao;2;21:54:33
7741;3961;opufznrtrp;0;03:13:57
7742;3961;opufznrtrp;1;12:00:21
7743;3962;jnrvmmgqdb;0;05:16:26
7744;3962;jnrvmmgqdb;2;13:50:29
7745;3963;swemxgdxyc;0;19:35:48
7746;3963;swemxgdxyc;1;23:46:16
7747;3964;jnrvmmgqdb;0;11:14:29
7748;3964;jnrvmmgqdb;2;13:41:31
7749;3965;frjxkompkk;0;03:31:37
7750;3965;frjxkompkk;2;12:46:24
7751;3966;jnrvmmgqdb;0;21:57:36
7752;3966;jnrvmmgqdb;1;23:28:20
7753;3967;htjumigbga;0;06:44:40
7754;3967;htjumigbga;1;16:00:49
7755;3968;jnrvmmgqdb;0;17:45:25
7756;3968;jnrvmmgqdb;2;20:28:57
7757;3969;quwqqykfzr;0;06:48:41
7758;3969;quwqqykfzr;2;12:14:44
7759;3970;jnrvmmgqdb;0;09:18:33
7760;3970;jnrvmmgqdb;1;14:30:18
7761;3971;zccabrldzq;0;02:39:00
7762;3971;zccabrldzq;2;15:41:13
7763;3972;jnrvmmgqdb;0;20:11:07
7764;3972;jnrvmmgqdb;1;23:39:45
7765;3973;zeuajhtqbr;0;07:54:38
7766;3973;zeuajhtqbr;2;23:25:05
7767;3974;jnrvmmgqdb;0;13:53:15
7768;3974;jnrvmmgqdb;2;18:40:25
7769;3975;tlrjpvllyk;0;05:51:22
7770;3975;tlrjpvllyk;1;11:25:44
7771;3976;jnrvmmgqdb;0;04:27:34
7772;3976;jnrvmmgqdb;1;21:11:32
7773;3977;fzrluscseq;0;14:29:10
7774;3977;fzrluscseq;1;14:34:32
7775;3978;jnrvmmgqdb;0;06:05:37
7776;3978;jnrvmmgqdb;1;09:22:13
7777;3979;igmcgaqgzq;0;22:44:51
7778;3979;igmcgaqgzq;1;23:30:36
7779;3980;jnrvmmgqdb;0;07:48:54
7780;3980;jnrvmmgqdb;1;20:33:50
7781;3981;reakytxkja;0;08:39:29
7782;3982;jnrvmmgqdb;0;21:15:34
7783;3982;jnrvmmgqdb;1;23:15:06
7784;3983;hibsrtlgvt;0;19:59:53
7785;3983;hibsrtlgvt;2;21:27:01
7786;3984;jnrvmmgqdb;0;21:45:00
7787;3984;jnrvmmgqdb;1;23:50:13
7788;3985;lnrjocbytf;0;06:41:58
7789;3985;lnrjocbytf;2;10:43:54
7790;3986;jnrvmmgqdb;0;08:19:06
7791;3986;jnrvmmgqdb;2;10:44:50
7792;3987;fqbyqrtvyn;0;16:48:11
7793;3987;fqbyqrtvyn;1;17:55:40
7794;3988;jnrvmmgqdb;0;03:06:27
7795;3988;jnrvmmgqdb;1;18:02:07
7796;3989;cobhoodevf;0;11:41:25
7797;3989;cobhoodevf;1;14:13:13
7798;3990;jnrvmmgqdb;0;23:34:29
7799;3990;jnrvmmgqdb;1;23:39:17
7800;3991;tvjiodhlij;0;16:55:45
7801;3991;tvjiodhlij;2;19:54:02
7802;3992;gmfdyzgyzl;0;18:22:25
7803;3992;gmfdyzgyzl;2;21:57:30
7804;3993;khookpjcuu;0;01:46:13
7805;3993;khookpjcuu;1;18:48:21
7806;3994;gmfdyzgyzl;0;18:01:35
7807;3994;gmfdyzgyzl;1;21:41:20
7808;3995;vdtgkqumdk;0;17:04:40
7809;3995;vdtgkqumdk;2;23:36:45
7810;3996;gmfdyzgyzl;0;12:19:29
7811;3996;gmfdyzgyzl;1;16:05:54
7812;3997;hbriwuplma;0;16:08:38
7813;3997;hbriwuplma;1;23:04:03
7814;3998;gmfdyzgyzl;0;01:20:31
7815;3998;gmfdyzgyzl;1;07:12:35
7816;3999;zcrhqqxffu;0;22:52:00
7817;3999;zcrhqqxffu;2;23:45:13
7818;4000;gmfdyzgyzl;0;10:13:38
7819;4000;gmfdyzgyzl;1;15:05:30
7820;4001;muhyakqgoe;0;02:39:12
7821;4001;muhyakqgoe;2;23:01:12
7822;4002;gmfdyzgyzl;0;08:10:19
7823;4002;gmfdyzgyzl;1;23:56:10
7824;4003;xlfhyxyejc;0;08:02:33
7825;4004;gmfdyzgyzl;0;21:50:25
7826;4004;gmfdyzgyzl;1;21:57:30
7827;4005;gzldzrvnhd;0;11:15:31
7828;4005;gzldzrvnhd;1;12:45:59
7829;4006;gmfdyzgyzl;0;22:43:09
7830;4006;gmfdyzgyzl;2;23:40:42
7831;4007;ufkleovujz;0;15:18:07
7832;4007;ufkleovujz;1;23:28:44
7833;4008;gmfdyzgyzl;0;05:54:12
7834;4008;gmfdyzgyzl;2;06:42:48
7835;4009;mnwrsdnreg;0;02:29:10
7836;4009;mnwrsdnreg;2;02:32:33
7837;4010;gmfdyzgyzl;0;11:03:02
7838;4010;gmfdyzgyzl;1;14:54:13
7839;4011;rfrpcjzlat;0;07:00:49
7840;4011;rfrpcjzlat;1;20:34:45
7841;4012;gmfdyzgyzl;0;15:19:49
7842;4012;gmfdyzgyzl;1;22:50:09
7843;4013;jfrmeowfci;0;18:03:53
7844;4013;jfrmeowfci;2;18:37:34
7845;4014;gmfdyzgyzl;0;18:19:28
7846;4014;gmfdyzgyzl;1;21:39:22
7847;4015;xrcljrztzz;0;10:16:40
7848;4015;xrcljrztzz;2;23:26:33
7849;4016;vhvdslekgm;0;05:18:04
7850;4016;vhvdslekgm;1;20:30:23
7851;4017;aowsfbixhj;0;21:07:46
7852;4017;aowsfbixhj;1;21:51:45
7853;4018;vhvdslekgm;0;00:21:50
7854;4018;vhvdslekgm;1;20:14:51
7855;4019;vzzbolrcop;0;21:48:34
7856;4019;vzzbolrcop;2;22:07:30
7857;4020;vhvdslekgm;0;09:52:23
7858;4020;vhvdslekgm;2;18:59:44
7859;4021;fsmznivimj;0;04:17:09
7860;4021;fsmznivimj;1;23:35:01
7861;4022;vhvdslekgm;0;21:59:52
7862;4022;vhvdslekgm;1;23:25:56
7863;4023;juqqozgowo;0;08:18:12
7864;4023;juqqozgowo;2;22:13:43
7865;4024;vhvdslekgm;0;13:14:14
7866;4024;vhvdslekgm;1;20:52:50
7867;4025;lqznbttcgb;0;18:24:38
7868;4026;vhvdslekgm;0;01:18:21
7869;4026;vhvdslekgm;1;11:58:56
7870;4027;whsjezxokg;0;14:33:00
7871;4027;whsjezxokg;1;18:30:52
7872;4028;vhvdslekgm;0;23:35:14
7873;4028;vhvdslekgm;1;23:56:09
7874;4029;mskwjpuqiz;0;17:53:04
7875;4029;mskwjpuqiz;2;23:56:01
7876;4030;hztvmbtbdx;0;17:58:25
7877;4030;hztvmbtbdx;1;21:45:29
7878;4031;ovxrocoftm;0;16:58:20
7879;4031;ovxrocoftm;2;22:04:55
7880;4032;hztvmbtbdx;0;19:36:31
7881;4032;hztvmbtbdx;2;23:22:49
7882;4033;kdgbrqcuer;0;09:16:01
7883;4033;kdgbrqcuer;1;17:19:05
7884;4034;hztvmbtbdx;0;03:28:42
7885;4034;hztvmbtbdx;2;13:41:19
7886;4035;oknshcjowk;0;07:58:11
7887;4035;oknshcjowk;2;22:12:02
7888;4036;hztvmbtbdx;0;12:55:47
7889;4036;hztvmbtbdx;2;15:04:36
7890;4037;dpniaelmon;0;03:31:17
7891;4037;dpniaelmon;1;18:09:22
7892;4038;hztvmbtbdx;0;12:18:31
7893;4038;hztvmbtbdx;2;14:41:26
7894;4039;dclzbkxnih;0;01:42:27
7895;4039;dclzbkxnih;1;11:02:41
7896;4040;chyqrdezlx;0;15:23:51
7897;4040;chyqrdezlx;2;21:33:36
7898;4041;bjihrsdpuz;0;23:30:10
7899;4041;bjihrsdpuz;2;23:51:33
7900;4042;chyqrdezlx;0;07:41:59
7901;4042;chyqrdezlx;2;22:09:23
7902;4043;sohmsrigsj;0;18:00:20
7903;4043;sohmsrigsj;2;19:02:39
7904;4044;brgdkyvzlw;0;02:57:11
7905;4044;brgdkyvzlw;2;11:00:50
7906;4045;enjgryqate;0;19:00:08
7907;4045;enjgryqate;1;19:16:58
7908;4046;brgdkyvzlw;0;04:13:26
7909;4046;brgdkyvzlw;2;09:53:37
7910;4047;hmvrtfvode;0;15:09:35
7911;4048;uvoystfqzf;0;17:46:33
7912;4048;uvoystfqzf;1;22:25:00
7913;4049;rbilarjlut;0;15:12:23
7914;4049;rbilarjlut;1;16:33:56
7915;4050;uvoystfqzf;0;06:51:51
7916;4050;uvoystfqzf;2;22:56:58
7917;4051;nvmmekuavp;0;15:27:03
7918;4051;nvmmekuavp;1;18:25:34
7919;4052;uvoystfqzf;0;21:03:39
7920;4052;uvoystfqzf;2;22:02:32
7921;4053;fkglfcdcmm;0;10:05:03
7922;4053;fkglfcdcmm;2;17:27:05
7923;4054;uvoystfqzf;0;06:40:31
7924;4054;uvoystfqzf;2;14:44:50
7925;4055;lhipfqxcxc;0;07:30:03
7926;4055;lhipfqxcxc;2;10:20:08
7927;4056;uvoystfqzf;0;06:46:06
7928;4056;uvoystfqzf;1;17:09:55
7929;4057;gzcxaqaych;0;23:48:43
7930;4057;gzcxaqaych;2;23:56:27
7931;4058;qrdsywyqas;0;04:16:07
7932;4058;qrdsywyqas;1;07:57:06
7933;4059;ssoxipjyjf;0;21:03:36
7934;4059;ssoxipjyjf;1;21:32:29
7935;4060;qrdsywyqas;0;07:18:21
7936;4060;qrdsywyqas;2;13:52:53
7937;4061;sbyqbbvwnx;0;12:05:41
7938;4061;sbyqbbvwnx;2;22:58:57
7939;4062;fwnueodrhd;0;23:09:15
7940;4062;fwnueodrhd;2;23:44:33
7941;4063;bjpolcevrf;0;07:45:32
7942;4063;bjpolcevrf;1;09:33:36
7943;4064;fwnueodrhd;0;16:40:07
7944;4064;fwnueodrhd;1;20:02:02
7945;4065;eihpmopnwl;0;20:30:57
7946;4065;eihpmopnwl;1;22:08:38
7947;4066;fwnueodrhd;0;23:00:33
7948;4066;fwnueodrhd;1;23:18:21
7949;4067;omzlspcvap;0;06:27:42
7950;4067;omzlspcvap;2;18:16:28
7951;4068;fwnueodrhd;0;12:44:25
7952;4068;fwnueodrhd;1;13:58:15
7953;4069;ljnwjubrzd;0;11:12:22
7954;4070;fwnueodrhd;0;08:59:13
7955;4070;fwnueodrhd;1;19:22:40
7956;4071;jxjxofdhbd;0;09:59:00
7957;4071;jxjxofdhbd;2;13:15:42
7958;4072;fwnueodrhd;0;02:47:05
7959;4072;fwnueodrhd;2;11:02:16
7960;4073;qqszqjtbud;0;08:09:43
7961;4073;qqszqjtbud;1;11:34:35
7962;4074;fwnueodrhd;0;05:20:43
7963;4074;fwnueodrhd;1;16:56:58
